link,dodane-data,id,title,category-tree-item,user-profile-link,filters,description,pay_low,pay_high,pay_currency,pay_period,Lokalizacja,Wymiar pracy,Typ umowy,user-profile-link-hash
https://www.olx.pl/oferta/praca/blacharz-samochodowy-CID4-IDSFkdS.html,2023-05-19, 807771332,Blacharz Samochodowy,"Strona główna/Praca/Mechanika i lakiernictwo/Mechanik, elektromechanik, wulkanizator/Mechanik, elektromechanik, wulkanizator - Wielkopolskie/Mechanik, elektromechanik, wulkanizator - Wolsztyn",https://www.olx.pl/oferty/uzytkownik/4ncmI/,Odpowiednie doświadczenie zawodowe,Poszukujemy Blacharza SamochodowegoOferujemy:• Zatrudnienie w oparciu o umowę o pracę• Atrakcyjne wynagradzania uzależniony od posiadanych kwalifikacji• Bardzo dobre warunki pracyWymagania:• Zdolności manualne• Dobra organizacja pracy• Zaangażowanie w wykonywanie powierzonych zadańAplikując na to stanowisko proszę o przesłanie swojego CV lub kontakt telefoniczny.,,,,,Wolsztyn,Pełny etat,Umowa o pracę,943262271260444910
https://www.olx.pl/oferta/praca/pracownik-fizyczny-koszenie-traw-CID4-IDUBeBr.html,2023-05-17, 836349089,"pracownik fizyczny, koszenie traw",Strona główna/Praca/Rolnictwo i ogrodnictwo/Rolnictwo i ogrodnictwo - Podkarpackie/Rolnictwo i ogrodnictwo - Baranów Sandomierski,https://www.olx.pl/oferty/uzytkownik/22ZqN/,Doświadczenie nie jest wymagane,Przyjmę do pracy pracowników to koszenia traw na terenie upraw leśnych.Praca z kosą spalinową.Więcej informacji pod udzielę telefonicznie.,,,,,Baranów Sandomierski,Pełny etat,Umowa o pracę,-3205611216595209583
https://www.olx.pl/oferta/praca/promotor-ka-marki-branza-tytoniowa-kielce-CID4-IDUvhdQ.html,2023-05-18, 835167518,Promotor/ka marki branża tytoniowa Kielce,"Strona główna/Praca/Hostessa, roznoszenie ulotek/Hostessa, host/Hostessa, host - Świętokrzyskie/Hostessa, host - Kielce",http://pmv.olx.pl,Doświadczenie nie jest wymagane/Praca w weekendy/Elastyczny czas pracy/Rekrutacja online,"PMV Sp. z o.o. Sp. K. poszukuje osoby na stanowisko Promotor/ka Markido świadczenia w jego imieniu usług na rzecz jego klienta Philip Morris Polska Distribution Sp. z o.o., właściciela marki m.in Marlboro, L&M, Parliament oraz systemu do podgrzewania tytoniu IQOS.OFERUJEMY:·         Umowę zlecenie z PMV Sp. z o.o. Sp. k.·         Elastyczne godziny pracy w ramach ustalonego harmonogramu od poniedziałku do soboty·         Wynagrodzenie podstawowe 29 PLN brutto za godzinę (dla studenta poniżej 26 roku życia brutto=netto) + premie·         Szkolenia i stałe wsparcie koordynatora Miejsce pracy: detaliczne punkty sprzedażyDOŁĄCZ DO NAS, JEŚLI:·         Jesteś osobą pełnoletnią;·         Posiadasz dużą dyspozycyjność;·         Jesteś osobą komunikatywną, otwartą i zaangażowaną w powierzone obowiązki;·         Jesteś nastawiona/y na osiąganie założonych celów;·         Posiadasz pasję do obsługi Klienta i zapewniasz ją każdemu na najwyższym poziomie.Szukamy właśnie Ciebie!Osoby zainteresowane prosimy o przesyłanie cv",4300.0,4500.0,zł, mies. brutto,Kielce,Niepełny etat,Umowa zlecenie,4135780515103612495
https://www.olx.pl/oferta/praca/zatrudnimy-kierowce-c-e-CID4-IDDHOUM.html,2023-05-19, 586720928,Zatrudnimy Kierowcę C+E,Strona główna/Praca/Kierowca/Kierowca - Łódzkie/Kierowca - Widawa,https://www.olx.pl/oferty/uzytkownik/2xiH/,Prawo jazdy: Kat. C+E/Zasięg transportu: Tylko międzynarodowy/Doświadczenie nie jest wymagane,"Zatrudnimy kierowcę w transporcie międzynarodowym.Przyjemna atmosfera, auta zadbane, wynagrodzenie płacone zawsze na czas.Wymagane prawo jazdy kat. C+E, badania lekarskie oraz kurs na przewóz rzeczy.Wolne 5 miejsc!Zatrudnimy pracowników z Ukrainy i Białorusi. Potrzebujemy również mechanika/elektromechanika pojazdów ciężarowych!Po więcej informacji zapraszam telefonicznie.",,,,,Widawa,Pełny etat,Umowa o pracę,-2790388799099939767
https://www.olx.pl/oferta/praca/fizjoterapeuta-do-rehabilitacji-domowej-m-nowa-deba-CID4-IDOymKa.html,2023-05-18, 747007382,Fizjoterapeuta do rehabilitacji domowej - m. Nowa Dęba,Strona główna/Praca/Zdrowie/Rehabilitacja i masaż/Rehabilitacja i masaż - Podkarpackie/Rehabilitacja i masaż - Nowa Dęba,http://epione.olx.pl,Doświadczenie nie jest wymagane/Elastyczny czas pracy/Rekrutacja online/Praca zdalna dozwolona,"Firma EPIONE Sp. z o.o. zatrudni osoby na stanowisko:Fizjoterapeuta do rehabilitacji w warunkach domowych - m. Nowa Dęba Miejsce pracy do ustalenia: Gorzyce, Grębów, Nowa Dęba, Baranów SandomierskiPracownik będzie odpowiedzialny za:realizację cyklu terapeutycznego w domu pacjenta według wskazań Lekarza, Specjalisty;zapewnienie opieki fizjoterapeutycznej powierzonym pacjentom, kierując się ich dobrem, poszanowaniem podmiotowości i godności osobistej;prowadzenie dokumentacji wg obowiązujących przepisów. Wymagania:wykształcenie kierunkowe (lic/mgr fizjoterapii);prawo wykonywania zawodu;doświadczenie w pracy z pacjentem leżącym;mile widziane 3 letnie doświadczenie zawodowe na stanowisku fizjoterapeuty. Oferujemy:zatrudnienie na podstawie własnej działalności gospodarczej lub umowy zlecenia;elastyczne godziny pracy;pracę w stabilnej i nastawionej na rozwój firmie;dostęp do kart sportowychwizytówka premium portalu sprawdzonyfizjoterapeuta.pldopłaty paliwowewynagrodzenie od 7 500,00 do 13 500,00 zł Osoby zainteresowane prosimy o przesłanie CV Wysyłając CV Wyrażasz zgodę na przetwarzanie twoich danych osobowych dla potrzeb niezbędnych do realizacji procesu rekrutacji zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO) oraz na przetwarzanie twoich danych osobowych w celu prowadzenia przyszłych rekrutacji przez wyżej wskazaną firmę.  ",7500.0,13500.0,zł, mies. brutto,Nowa Dęba,Dodatkowa / sezonowa,Samozatrudnienie,-3665067312936112281
https://www.olx.pl/oferta/praca/hostesssy-for-tancerki-CID4-IDUosXC.html,2023-05-18, 833306016,"Hostesssy , For Tancerki","Strona główna/Praca/Hostessa, roznoszenie ulotek/Hostessa, host/Hostessa, host - Małopolskie/Hostessa, host - Kraków/Hostessa, host - Stare Miasto",https://www.olx.pl/oferty/uzytkownik/1CxMvM/,Doświadczenie nie jest wymagane,"HOSTESSA– wysokie wynagrodzenie – uczymy Cię wszystkiego od postaw!Chcesz rozpocząć pracę jako hostessa , ale nie masz w tym doświadczenia?Zacznij współpracę z nami, nauczymy Cię wszystkiego od podstaw, nie wymagamy doświadczenia!Szukamy pewnych siebie, uśmiechniętych i otwartych dziewczyn do pracy na stanowisko hostessy/tancerki klubowej w samym centrum Krakowa.Zadaniem hostessy jest tworzenie przyjaznej i miłej atmosfery w lokalu. Oprócz prezentacji tanecznych na scenie, dziewczyny dotrzymują gościom towarzystwa rozmową aby umilić im pobyt w klubie. Klub nie świadczy innych usług niż taniec!Oczekujemy:dyspozycyjności min. 3 dni w tygodniu w godzinach nocnych ( w przedziale od 20 – 5/6 rano)języka angielskiego w stopniu komunikatywnymukończonego 18. roku życiaotwartości, pewności siebie oraz chęci do pracy :)Oferujemy:umowę z możliwością darmowego ubezpieczeniawysokie wynagrodzenie – od 2000 zł tygodniowo i więcej!wypłatę w formie TYGODNIÓWEK – co piątek przelewem na konto bankoweelastyczny grafik, zależny od twojej dyspozycyjnościzapewnienie bezpieczeństwa na wysokim poziomie!pracę w godzinach nocnych, zmiany zaczynają się od godziny 20:00 więc śmiało można to połączyć z innymi obowiązkami :)wsparcie od doświadczonych tancerek",8000.0,30000.0,zł, mies. brutto,"Kraków, Stare Miasto",Pełny etat,Umowa o dzieło,-6066351179816088949
https://www.olx.pl/oferta/praca/manager-biura-praca-w-zakopanem-w-schronisku-murowaniec-CID4-IDPb7Km.html,2023-05-18, 756244526,"Manager biura - Praca w Zakopanem w schronisku ""Murowaniec""",Strona główna/Praca/Hotelarstwo/Zarządzanie hotelem/Zarządzanie hotelem - Podkarpackie/Zarządzanie hotelem - Rzeszów,https://www.olx.pl/oferty/uzytkownik/zCIvl/,Odpowiednie doświadczenie zawodowe,"Schronisko górskie ""Murowaniec"" w Zakopanem poszukuje na stałe pracowników na stanowisko Manager biura.Wymagania:Dyspozycyjność,Umiejętność pracy w zespole,Doświadczenie na stanowisku kierowniczym,Zarządzanie pracą personelu – rekrutacja, ustalanie grafików, wyznaczanie i rozliczanie z powierzonych zadań,Współpraca z księgowością,Dbałość o odpowiedni wystrój oraz porządek w schronisku,Zapewnienie fachowej obsługi,Podejmowanie działań poprawiających wizerunek schroniska,Przestrzeganie systemu HACCP,Nadzór nad gospodarką magazynową,Kontrola jakości zamawianych produktów,Praca w systemie 7/7 (7 dni w pracy/7 dni wolnego)Znajomość systemu POS będzie dodatkowym atutem.Oferujemy:Stabilne zatrudnienie w oparciu o umowę o pracę,Atrakcyjne wynagrodzenie,Przyuczenie na stanowisku,Wyżywienie pracownicze,Zakwaterowanie na czas wykonywanej pracy,Realny wpływ na funkcjonowanie schroniska – jesteśmy otwarci na ciekawe pomysły,Stały kontakt z instytucjami wspierającymi (księgowość, kadry i inne),Dobrze ułożone procedury i przejrzyste zasady współpracy,Dobrą kawę i pyszną szarlotkę :) Jeśli lubisz pracę z ludźmi, oraz lubisz przygody a praca w mieście Cię nudzi i nie daje satysfakcji to zapraszamy do naszego zespołu! CV prosimy wysyłać za pośrednictwem aplikacji. ",,,,,Rzeszów,Pełny etat,Umowa o pracę,-7652598208604825923
https://www.olx.pl/oferta/praca/praca-dorywcza-rzeszow-od-zaraz-CID4-IDUCZGe.html,2023-05-19, 836768382,Praca dorywcza Rzeszów od zaraz,Strona główna/Praca/Pozostałe oferty pracy/Pozostałe oferty pracy - Podkarpackie/Pozostałe oferty pracy - Rzeszów,https://www.olx.pl/oferty/uzytkownik/18aduR/,Doświadczenie nie jest wymagane/Rekrutacja online,[20 i 22 MAJA PRACA DORYWCZA RZESZÓW 9-17 ]* Praca dorywcza dla Studentów i nie tylko RZESZÓW CH MILLENIUM* już w sobotę i poniedziałek godziny- OD 9 DO 17.00* Praca dla silnych osób polega na pomocy w ustawianiu ekspozycji* Stawka 23 zł/h Osoby chętne zapraszam do kontaktu na priv lub prosze o SMS o treści RZESZÓW oddzwonię.Tel. 51*****01,22.8,23.0,zł, mies. brutto,Rzeszów,Dodatkowa / sezonowa,Umowa zlecenie,-4661295232233937638
https://www.olx.pl/oferta/praca/zatrudnie-ciesla-zbrojarz-CID4-IDUz36E.html,2023-05-19, 835828240,ZATRUDNIĘ Cieśla/Zbrojarz,Strona główna/Praca/Budowa / remonty/Budowa / remonty - Świętokrzyskie/Budowa / remonty - Kielce,https://www.olx.pl/oferty/uzytkownik/1tz8cl/,Odpowiednie doświadczenie zawodowe,"ZATRUDNIĘ CIEŚLA/ ZBROJARZ– PRACA W DELEGACJI - NA TERENIE CAŁEGO KRAJU. 

Głównym zakresem prowadzenia naszej działalności są prace ciesielsko - zbrojarskie na obiektach kubaturowych, mieszkaniowych, przemysłowych oraz użyteczności publicznej. W związku z pozyskaniem nowych kontraktów oraz dynamicznym rozwojem naszej firmy poszukujemy kandydatów na stanowisko : CIEŚLA/ZBROJARZ ( prace betoniarskie i ogólnobudowlane powyżej 3m. ) 

( Praca również dla Obywateli UKRAINY ) – Nasza firma pomoże wyrobić wszystkie dokumenty.

Nasze wymagania: 

 Doświadczenie w wykonywaniu robót żelbetowych, 

 Doświadczenie w pracy z rusztowaniami i deskowaniami systemowymi,

 Montaż/demontaż rusztowań, szalunków systemowych i tradycyjnych, 

 Umiejętność obsługi elektrycznych oraz spalinowych narzędzi budowlanych,

 Wysoka kultura pracy i dbałość o powierzony sprzęt,

 Mile widziane doświadczenie w montażu prefabrykatów, 

 Umiejętność czytania rysunku ciesielskiego; umiejętność szalowania stropów, ścian, podciągów, stóp, ław fundamentowych.

 Umiejętność prowadzenia prac ciesielskich oraz współpraca z zespołem,

 Zaangażowanie, pracowitość, sumienność, wysoka kultura osobista, systematyczność w chodzeniu do pracy. 

 Umiejętność wiązania cęgami ,Umiejętność prowadzenia prac zbrojarskich, mile widziane czytanie rysunku.

 Mile widziane prawo jazdy kat. B 

Oferujemy:

 Praca w oparciu o umowę o pracę z pełnymi świadczeniami ZUS; umowa Zlecenie,

 Możliwość wzięcia zaliczki na budowie, 

 Odzież roboczą oraz niezbędne narzędzia do pracy,

 Bezpłatne zakwaterowanie,

 Bezpłatny dojazd do i z pracy,

 Weekendowe zjazdy do domu,

 Wynagrodzenie zależne od umiejętności/doświadczenia,

 Pracę w dynamicznym i doświadczonym zespole.",30.0,35.0,zł, godz. brutto,Kielce,Pełny etat,Umowa o pracę,-4160194866875841461
https://www.olx.pl/oferta/praca/siegenia-program-stazowy-kuznia-titanow-CID4-IDKcJtN.html,2023-05-16, 682746219,SIEGENIA Program Stażowy Kuźnia TITAN'ów,Strona główna/Praca/Pozostałe oferty pracy/Pozostałe oferty pracy - Opolskie/Pozostałe oferty pracy - Kluczbork,https://www.olx.pl/oferty/uzytkownik/IHynS/,Doświadczenie nie jest wymagane/Elastyczny czas pracy,"Płatne staże w SIEGENIA GROUP to możliwość:poznania niemieckiej organizacji działającej w kulturze LEAN,uzupełnienia wiedzy zdobytej w trakcie edukacji,zdobycia pierwszych doświadczeń zawodowych.Staże odbywają się w działach:Finanse i Controlling,Industrializacja,Jakości,Logistyki Produkcji,Logistyki Sprzedaży,Marketing,Obsługa Klienta,Personalny,Produkcyjny,Techniczny.Zapraszamy Cię do aplikowania do Kuźni TITAN'ów, jeżeli w swoich działaniach kierujesz się: zaangażowaniem i pasją,chęcią rozwoju i odpowiedzialnością,otwartością na zdobywanie nowych doświadczeń,nieszablonowym podejściem do realizacji zadań.Jeśli dodatkowo posługujesz się językiem niemieckim to jest to Twoim atutem.Przygotowaliśmy dla Ciebie:płatny staż trwający od 1 do 6-ciu miesięcy - dostosujemy się do Twoich preferencji,aktywne uczestnictwo bieżących projektach działu,możliwość uczestniczenia w szkoleniach wewnętrznych i organizowanych wydarzeniach,benefity takie jak: prywatna opieka medyczna i karta sportowa,staż w przyjaznym środowisku na nowoczesnym sprzęcie i z miłymi ludźmi.Sprawdź nas – może szukamy właśnie Ciebie!Administratorem danych jest Siegenia-Aubi Sp. z o.o. z siedzibą w Kluczbork 46-203, Ossowskiego 64. Dane zbierane są dla potrzeb obecnej rekrutacji, a w przypadku wyrażenia przez Panią/Pana wyraźnej i dobrowolnej zgody także dla potrzeb przyszłych rekrutacji. Ma Pani/Pan prawo dostępu do treści swoich danych oraz ich poprawiania. Podanie danych w zakresie określonym przepisami ustawy z dnia 26 czerwca 1974 r. Kodeks pracy oraz aktów wykonawczych jest dobrowolne ale konieczne do przeprowadzenia rekrutacji. Podanie dodatkowych danych osobowych jest dobrowolne i wymaga Pani/Pana wyraźnej zgody.",,,,,Kluczbork,Praktyka / staż,Umowa zlecenie,-8222770381095853163
https://www.olx.pl/oferta/praca/praca-w-magazynie-z-odzieza-do-26-40-zl-h-ostatnie-wolne-miejsca-CID4-IDUjEX7.html,2023-05-19, 832160473,"praca w magazynie z odzieżą, do 26,40 zł/h, ostatnie wolne miejsca!",Strona główna/Praca/Prace magazynowe/Prace magazynowe - Lubuskie/Prace magazynowe - Międzyrzecz,http://randstad.olx.pl,Doświadczenie nie jest wymagane,"Szukasz pracy od zaraz? Aplikuj już dzisiaj wysyłając SMS o treści ""magazyn"" na numer podany w ogłoszeniu - skontaktujemy się z Tobą i opowiemy Ci o ofercie! Pośpiesz się – zostały ostatnie wolne miejsca.miejsce pracy: Nowa Niedrzwica/ k. Przytocznej– zapewnimy Ci darmowy transport z Twojej miejscowości!na jakich warunkach pracujesz?otrzymujesz atrakcyjną stawkę godzinową – 24 zł brutto + 10% premii za wyniki i obecność czyli nawet 26,40 zł brutto/h, co oznacza, że przy tej stawce godzinowej zarobisz od 3648 do 4857 zł brutto miesięcznie,pracujesz przez 5 dni w tygodniu – praca planowana jest od poniedziałku do niedzieli, ale nie martw się, nie każda sobota i niedziela w miesiącu będzie dla Ciebie pracująca, a grafik otrzymasz z wyprzedzeniem na cały miesiąc z góry,pracujesz w systemie 2-zmianowym – I zmiana trwa od 06:00 do 14:00, II od 14:00 do 22:00,korzystasz z BEZPŁATNEGO dojazdu do pracy – z Gorzowa Wlkp., Świebodzina, Międzyrzecza, Pniew, Międzychodu, Nowego Tomyśla, Sierakowa i okolic - nie masz pewności, że z Twojej miejscowości jest zorganizowany dojazd – zadzwoń, wszystko wyjaśnimy,pracujesz w oparciu o umowę o pracę tymczasową – umowę przedłużamy cyklicznie, szukamy osób do stałej współpracy, od umowy odprowadzamy  składki ZUS, masz prawo do płatnego urlopu, publicznej opieki zdrowotnej i wynagrodzenia chorobowego.co będziesz robić?przyjmować towar do magazynu – pracujemy z odzieżą, obuwiem i galanterią,rozkładać towar na półki w magazynie – magazyn jest duży i wymaga przemieszczania się po nim pieszo przez 8h,kompletować, pakować i przygotowywać towar do wysyłki – musisz być osobą skrupulatną, która wystrzega się pomyłek,pracować ze skanerem – jeżeli obsługujesz na co dzień smartphone przyswojenie obsługi skanera nie powinno przysporzyć Ci trudności,wprowadzać dane do systemu komputerowego – przyda się podstawowa znajomość jego obsługi.czego od Ciebie oczekujemy?że lubisz dojeżdżać do pracy autobusem,że lubisz pracę, w której liczy się szybkość działania,jesteś dyspozycyjny od poniedziałku do niedzieli,nie straszne Ci poranne pobudki, ale również powroty z pracy po godz. 22.Jeżeli nie jesteś pewien czy spełniasz te wymagania, zadzwoń, rozwiejemy Twoje wątpliwości! J Agencja zatrudnienia – nr wpisu 47 ",,,,,Międzyrzecz,Pełny etat,Umowa o pracę,-258672174950667771
https://www.olx.pl/oferta/praca/praca-m-k-zostan-operatorem-wozka-zaplacimy-za-kurs-i-nauczymy-CID4-IDUcJcm.html,2023-05-19, 830508498,[PRACA M/K] Zostań Operatorem wózka – zapłacimy za kurs i nauczymy,"Strona główna/Praca/Edukacja/Kursy, zajęcia dodatkowe/Kursy, zajęcia dodatkowe - Małopolskie/Kursy, zajęcia dodatkowe - Kraków/Kursy, zajęcia dodatkowe - Prądnik Biały",http://bcube.olx.pl,Doświadczenie nie jest wymagane/Praca zmianowa,"Sistema Poland Sp. z o. o. (Grupa BCUBE)Poszukujemy osób do pracy na stanowisku:Operator wózka widłowego [Zapłacimy za Twoje szkolenie i nauczymy cię pracy! Oferta skierowana również dla Pań]Miejsce pracy: Doktora Rudolfa Diesla 1, 32-005 Niepołomice (Teren zakładu MAN)Nowa rekrutacja – ponad 400 miejsc pracy! Co oferujemy naszym pracownikom:Pracę dla kobiet i mężczyznStabilne zatrudnienie w oparciu umowę o pracę – bez pośrednikówZakładowy Fundusz Świadczeń SocjalnychDarmowe szkolenie na operatora wózka widłowegoWynagrodzenie:W pierwszym miesiącu kiedy się szkolisz - 4700 zł brutto/mcOd momentu nabycia uprawnień UDT (od drugiego miesiąca) – 5600 zł brutto/mcMożliwość przystąpienia do dodatkowego ubezpieczenia oraz pakietu sportowegoBezpłatny transport pracowniczy z okolicznych miejscowości: Tarnów, Brzesko, Bochnia, Kłaj, Wieliczka, Kokotów, Kraków (Bieńczyce, Czyżyny, Nowa Huta, Kurdwanów), Niepołomice, Kazimierza Wielka, Proszowice, Nowe Brzesko, Chobot, Wola Zabierzowska, Zabierzów Bocheński, Wola BatorskaNasze wymaganiaGotowość do pracy w systemie 3-zmianowymGotowość do naukiDokładność i sumiennośćDobra organizacja pracyPrzestrzeganie zasad BHPUmiejętność pracy w grupieNastawienie na długofalową współpracęZainteresowany/Zainteresowana?Wyślij CV za pomocą OLXZadzwoń pod numer wskazany w ogłoszeniuWyślij SMS o treści SZKOLENIE na 503 091 945 – a oddzwonimyProsimy o uwzględnienie w dokumentach rekrutacyjnych poniższych zgód. Nie są one wymagane, bez nich jednak nie będziemy mogli wziąć pod uwagę Twoich uprawnień/umiejętności, a także zatrzymać Twojego CV dla potrzeby przyszłych rekrutacji.Wyrażam zgodę na przetwarzanie danych osobowych na potrzeby rekrutacji w Sistema Poland Sp. z o. o.Wyrażam zgodę na potrzeby na potrzeby przyszłych rekrutacji w Sistema Poland Sp. z o. o.",5600.0,5601.0,zł, mies. brutto,"Kraków, Prądnik Biały",Pełny etat,Umowa o pracę,7045960672961880040
https://www.olx.pl/oferta/praca/zatrudni-brukarzy-pomocnikow-budowlanych-gwarantowane-wysokie-zarobki-CID4-IDUCz1t.html,2023-05-18, 836665911,Zatrudni brukarzy pomocników budowlanych gwarantowane wysokie zarobki.,Strona główna/Praca/Budowa / remonty/Budowa / remonty - Małopolskie/Budowa / remonty - Gdów,https://www.olx.pl/oferty/uzytkownik/BvmLn/,Doświadczenie nie jest wymagane/Zapraszamy seniorów/🇺🇦 Польська мова не обов'язкова (Jęz. polski niewymagany),"Dzień Dobry.Firma RDANIEL budownictwo drogowe zatrudni brukarzy oraz pomocników budowlanych firma zajmuje się budowa dróg od podstaw roboty ziemne brukarstwo .Mile widziane doświadczenie w tej branży . W naszych brygadach brukarzy praktycznie ręcznie nic nie układamy posiadamy wszelakie Chwytaki wózki do kostki brukowej krawężników itp chodzi nam o to aby zminimalizować prace ręczne i wysiłek brukarzy na sprzęt budowlany .Budowy prowadzone są na terenie Krakowa ,Wieliczki ,Bochni i okolice . Zapewniamy ciepły posiłek dojazd do pracy i ( auta służbowe ) premie miesięczne za przerób na budowie  możliwość rozwoju zdobycia dodatkowych kwalifikacji , uprawnień , stabilność finansowa wypłatę zawsze na czas a to wszystko w miłej atmosferze Wszystkich chętnych zapraszam do kontaktu tel znajduje się poniżej .",7000.0,11000.0,zł, mies. brutto,Gdów,Pełny etat,Umowa o pracę,-6871105294039961967
https://www.olx.pl/oferta/praca/praca-dodatkowa-wejsciowki-zaproszenia-CID4-IDUd6fO.html,2023-05-19, 830597124,Praca dodatkowa | Wejściówki | Zaproszenia,"Strona główna/Praca/Hostessa, roznoszenie ulotek/Roznoszenie ulotek/Roznoszenie ulotek - Łódzkie/Roznoszenie ulotek - Łódź/Roznoszenie ulotek - Śródmieście",https://www.olx.pl/oferty/uzytkownik/1CFhYR/,Doświadczenie nie jest wymagane/Praca w weekendy/Elastyczny czas pracy,"Chcesz dorobić?Lepiej nie mogłeś/aś trafić!Oferuję pracę dorywczą (4-5 dni w tyg. lub weekendy)Sam/a wybierasz dni, w jakie chcesz pracować!Start o godz. 20:00, więc nie będzie kolidować z Twoimi zajęciami/stałą praca itp.NIE WYMAGAMY STATUSU UCZNIA/STUDENTA – jedynie pełnoletności, nienagannej aparycji, komunikatywności oraz znajomości j. angielskiego oraz j. polskiegoDODATKOWO!Nawet przy 4 dniach pracy można zarobić kilka stówek, które są wypłacane 1xtyg.Oferujemy 20zł/h plus 20 zł za każdą wprowadzoną do naszego Klubu osobę (netto)Brzmi interesująco?Chętnych proszę o wysłanie CV wraz z danymi kontaktowymi :)",4500.0,6500.0,zł, mies. brutto,"Łódź, Śródmieście",Dodatkowa / sezonowa,Umowa zlecenie,1770783510930209442
https://www.olx.pl/oferta/praca/aparthotel-termy-uniejow-zatrudni-pomoc-kuchenna-CID4-IDKXsxX.html,2023-05-19, 693882545,Aparthotel Termy Uniejów zatrudni pomoc kuchenną.,Strona główna/Praca/Hotelarstwo/Obsługa hotelowa/Obsługa hotelowa - Łódzkie/Obsługa hotelowa - Uniejów,http://aparthoteluniejow.olx.pl,Doświadczenie nie jest wymagane/Praca zmianowa/Praca w weekendy/Elastyczny czas pracy,"OBOWIĄZKI·        zmywanie naczyń·        obróbka warzyw·        pomoc w prostych pracach kuchennych·        zachowanie porządku na zapleczu kuchennymWYMAGANIA ·        komunikatywność, wysoka kultura osobist·        umiejętność pracy pod presją czasu·        dyspozycyjność·        książeczka sanitarno-epidemiologiczna OFERUJEMY·        zatrudnienie w oparciu o umowę o pracę lub inną formę zatrudnienia·        atrakcyjne warunki finansowe·        praca w prestiżowym miejscu z możliwością rozwijania swoich pasji kulinarnych w doskonale wyposażonej kuchni·        szkolenia branżoweZainteresowane osoby prosimy o przesłanie swojego CV.Uprzejmie informujemy, że skontaktujemy się tylko z wybranymi osobami.",,,,,Uniejów,Pełny etat,Umowa o pracę,7729997536552043604
https://www.olx.pl/oferta/praca/pracownik-ochrony-msu-bytom-CID4-IDTwzTU.html,2023-05-16, 820224654,Pracownik Ochrony – MSU BYTOM,Strona główna/Praca/Ochrona/Ochrona - Śląskie/Ochrona - Bytom,https://www.olx.pl/oferty/uzytkownik/2xH43/,Odpowiednie doświadczenie zawodowe/Praca zmianowa,"MSU Group Sp. z o.o. stabilna oraz konsekwentnie rozwijająca się firma o zasięgu ogólnokrajowym, z tradycjami od 1946 roku. Posiadamy status zakładu pracy chronionej.Obecnie poszukujemy osób na stanowisko: Pracownik OchronyMiejsce pracy: BYTOMOczekiwania:Mile widziane orzeczenie o stopniu niepełnosprawnościMile widziane doświadczenie na podobnym stanowiskuSumienne wykonywanie powierzonych obowiązkówOferujemy:Pracę na pełny etat, praca w godzinach nocnych, zmiana 20:00 - 5:00Umowę o pracęPrzyjazną atmosferę pracyJeżeli mają Państwo dodatkowe pytania prosimy o kontakt:od poniedziałku do piątku, w godzinach od 08:00 do 15:00(nie odpowiadamy na wiadomości sms), pod nr telefonu: 51*******76 Uprzejmie informujemy, że skontaktujemy się tylko z wybranymi kandydatami.Nadsyłane dokumenty powinny zawierać klauzulę: ""Wyrażam zgodę na przetwarzanie danych osobowych zawartych w niniejszym dokumencie do realizacji obecnego procesu rekrutacyjnego zgodnie z ustawą z dnia 10 maja 2018 roku o ochronie danych osobowych (Dz. Ustaw z 2018, poz. 1000) oraz zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO).""",,,,,Bytom,Pełny etat,Umowa o pracę,582891643992761128
